ruc,dni_natural,dni_repr,tlf_natural,tlf_repr,tlf_empresa
20551723596,84202605,57737440,6521185,916833172,955514948
20854988644,54968523,94993111,965686546,4591392,5338795
10626118536,83214433,72476718,6247215,986357354,2835455
20826515888,15633241,39675798,3624785,978264378,994975636
10127281733,10528588,36684401,962616786,6562778,944162462
10652953547,80139538,00722933,3433857,6868291,973227566
20299234143,40603152,63306607,948344436,3372283,949959739
10423897465,69142474,81169884,965631789,977581591,5461425
20381527653,94885787,38152956,3417123,959955262,6498743
20313713125,92182725,21968859,956225236,2357572,988919891
10592937534,39337005,58205869,972895427,2841915,997232875
10688167376,05416506,92787768,998592226,929463578,2957372
20986868557,29749224,75899051,921744849,971776241,914542123
20586249225,10182165,88038946,4735338,995786275,981271443
20797281777,10357806,98283025,927564778,932547233,962962489
10841421515,43880983,85945025,3671394,2511928,946861616
20168466236,21049443,51059505,956624586,968275314,944471271
20667224573,04306323,72836891,2542352,944932344,984158242
20896971693,37573762,48580143,946138736,937837493,943945489
20597259423,90299405,96597673,915235787,927456535,941975951
20998469543,85368395,19407962,5253938,5246699,2667139
20864331723,07050108,97493350,987885513,992574679,5175433
10836275344,18495795,41283068,995996265,934536192,966538223
10182928141,56944795,67042390,928797674,953829794,987251668
10279481271,83904947,33118121,6135964,918911131,914477971
10532683732,56692896,92671999,2946846,3123767,936531684
10378768444,81944597,89244155,6744277,6353675,6781947
10248883572,13708318,09670268,953983659,4314172,6682796
10324951942,07630293,06427047,927857695,968964618,942263637
20851717322,10539745,72892286,957313251,964768579,2317487
20378233419,61151742,32586026,964674561,4481225,992114137
10675891167,66174498,66380558,929714792,911998563,969249724
20483851771,83689626,05122053,5567544,2842337,6263127
20366964284,16619264,11624112,975383749,949757749,3661367
20844939735,57486581,80482937,976535155,987661997,2455948
20279256318,82107600,01923565,965987498,974648956,924235855
10941384152,72450144,93492268,5148766,954498493,3977858
10845392943,25281455,49807521,975596235,5498338,917831543
10581171143,24376800,85906955,3349589,978356674,4985622
20197821864,64284110,47124959,999292474,914666661,926475185
10298549511,93371982,94301924,959421379,999559226,934955274
20581941765,25847745,90877043,3233936,936694749,6873133
20131233167,27576408,45435762,6256674,999762851,4775623
10342516735,82953624,68483321,991427176,932549347,2464438
10146128393,73386583,48939212,3839333,914417141,3571361
20832642687,98791031,52616441,6735111,942997734,3437341
20276335145,94478676,60451023,4621563,4516593,6513679
10892228534,52006492,81368837,5346871,3987793,962871937
10988468873,61389723,80565299,935582451,988176242,2563788
20655193716,75242547,76672369,3219661,3955173,991235185
10151991545,91451749,13243322,3375715,6394862,6249514
20327921314,80098631,66256704,5153458,6711194,927493364
20484175937,70860060,42416158,5188447,5412541,974416279
20957659631,37092428,60362568,966392733,2165228,6785292
10964643365,72261695,87975407,998997134,6784359,5136572
20416746695,14760411,24181883,937848878,5437519,6933129
10791876414,58024566,21554571,997365376,6715612,926659321
20538484825,60061727,51258566,925997985,4759348,997851928
10562262566,82106427,28238832,6537122,3647814,2814186
20751683331,91686683,62741461,989722458,955271387,6647777
20853526545,08214172,04126606,3799424,6951631,997454987
20655619995,83166689,70291780,983968886,6313627,3173478
20558327442,85982640,91356066,918121535,5256722,975982259
20592484382,84533394,78121148,4957339,988687862,927384855
10279115543,08461104,52672621,6671392,995951313,5848241
20362319891,48423415,66496531,937548394,948533836,985572415
20847782894,32380933,29540527,925749297,961812765,2412951
20661811815,22837274,43158957,4558199,6968685,3539989
10969632564,25568504,96895310,4155971,2469317,913145967
10196118885,65872848,99270030,2175611,996168366,939691446
10672617733,87373492,64334970,979371398,911936282,4883776
20723433482,64016401,10600551,3272787,969495418,2543559
10455794697,08719228,24217780,6797944,6517278,4669423
10777214258,45927901,22875135,3364673,936783134,3357318
20856225849,58789917,77844410,4264252,2749996,925593335
10892997137,67918778,17803451,6714238,6264779,3695984
10313366958,49271348,68075902,3886854,6153987,3616317
20281226236,86905661,82644430,3996661,976852879,917323124
20472953788,83424884,85857774,984851712,993771612,2897313
10315128858,47415553,90520200,996561774,5243629,915621199
10185311463,96008706,38368520,998513711,4643483,949342879
10217519727,94236893,97498956,933362769,4963375,4677852
10837757562,27047822,63486087,6364313,915289653,2632973
20929852762,73679861,86160952,6189447,935548889,3393797
10968925756,58671327,12305765,2487651,916898144,927814786
10856169922,34781989,96377667,6712676,2492558,4929692
20635562986,99713484,63816002,927126246,5246176,994287797
10943561656,03810495,18175189,4815679,995494138,995769922
20826192145,40218736,27200799,914389984,991828238,5777651
20188585428,88144258,51196855,937216591,921965798,4724597
10171791734,06736553,57389993,5419242,4968512,983875617
10764474346,79827375,34677071,995386224,5487654,3761174
10244812797,39736175,28549518,933613361,2383975,6678995
10728765771,94247432,36800534,951717859,941863255,5252387
10693531946,16548158,42507953,3272122,4148198,933613485
10218556592,27357519,96519694,2395675,969552358,3191139
20592223976,51127496,71556669,4516299,6587976,4945431
20712294496,99643911,33393919,3739471,977566157,973467351
10347726735,36204658,64813140,4396165,937355536,977161942
10753351196,76866590,58213899,972448487,916214319,4281915
20879931757,08588369,37792643,6173181,977298497,953791521
10599868536,22741416,88206011,944942153,6945293,3937555
20522316311,71607031,49201133,4358263,5153933,6428211
20938323562,32469557,25800226,974111783,973395872,942767165
20691251419,62109325,65106731,4598675,986125799,5971312
20645528755,95404180,66627650,931355289,975659914,989871932
20349957174,51172537,99752046,3862465,6714311,3669681
10856618286,15663427,58863902,5457786,937915892,921796425
10482571229,28345570,72418860,919719933,979931846,928769874
10985158948,90584685,21341306,978234138,3796198,6939158
10116565237,85336241,42463787,941473528,6718118,5824863
10439216251,27418521,75168076,966798172,5586344,915887245
10794721361,55152158,61568045,4861947,995719983,922671228
20523894211,15221242,97345261,956829138,5859797,5818271
10941674198,58971689,62420727,987752584,6489334,976644152
10123563942,96794031,99994820,965467835,3751547,917823835
10887115494,37925133,26617986,4493879,6617433,961151348
20124644348,83990481,68547883,6383717,5761243,6161419
20859264866,96126743,67901427,5671316,6747976,3846157
20187537571,19424954,17096581,6819577,947772321,4982411
10193462998,14163495,77964967,3989629,926259791,2524854
10593444155,30741061,34205078,5916374,3522182,3492175
20175548251,14377420,81701895,957289973,963148656,998496365
20398486661,48612560,23426250,967264968,4146561,929715211
20669785229,91655486,57161844,6879346,922488871,6892121
10773343437,49416764,31526670,3919335,993237199,6132389
10116766929,46130003,58470716,932461872,4829744,4411715
20736197896,06847799,88547172,3738114,937893894,5483679
10584668713,87944781,39231887,996981867,3686127,985547762
10176213556,48452177,69365252,919392994,3934112,2345375
20812536414,50958146,15058848,2128899,944242996,4635758
10431769157,77372004,21998610,3682791,957615472,6491592
10887412772,52762403,92471002,5181768,6844394,927872555
20165446669,56439072,68780376,4223622,4729426,923449592
20313238654,62556486,12086633,919692927,924456344,954724478
20956833772,75405217,16478984,2492461,923748567,2716613
20486837788,16510120,29147194,6482875,994924492,936821328
20865298141,72317503,45741130,2141131,4265377,925653369
20752833429,37737035,76747908,5315594,934556446,942295244
20931951238,16082270,36762531,982139363,6625484,6145734
20216698177,72139045,71526149,927835957,964624173,946174373
20323664847,33118554,52392114,923565253,949662362,2156774
10827914979,25808609,95612391,3245126,933557735,931737262
20275482335,20954674,96495672,933134727,924645865,5275967
10879183721,00478546,98532052,965766197,959419132,4228351
20358482778,05333853,34549852,2215854,968446733,975897467
20817821495,60618655,44790672,994152375,5981618,965528724
20368579993,73058273,00674452,3596289,6335848,928299597
20839591388,46487058,07396978,6485965,972521833,5526281
20325979971,13661217,83083424,6894685,4391947,3742663
10338832868,27087441,80104240,992326146,5719184,6565236
20953949799,01069532,17554136,4492537,934958628,993648298
10638362465,09736051,96606161,2236156,2566192,986584631
10462375555,48186968,38727353,984994915,2696899,954389888
10552988217,07671406,78566490,986783412,982176222,4751491
20881148582,53594418,04300190,3512913,3191758,2791928
10795752786,12030293,36602660,2386259,6989561,914717476
20381319683,10711431,06447811,6183638,957537343,926282497
10285992394,07128682,12851056,6938211,947567229,978324231
10458471749,78017126,47062238,989553587,942464726,917524299
10323844259,10935483,78206045,3694892,942767136,988174783
20641951327,91585284,79608643,2588576,929117994,3621469
20311912245,75772064,95416863,5243579,974184863,5542914
20995266932,40366522,31706649,6242985,6887174,974244319
20196433546,71088290,12074103,4523845,3828247,935919392
20331747245,90023299,69043530,2487919,6469734,6953754
20294378756,48765284,06462629,4242196,5343382,918467879
20838466279,25769752,81871662,3639886,6492785,918726296
10728945937,84563888,46363162,967311561,976151128,6859239
10833917356,89345324,74549056,6285197,4671667,963587969
10393668684,28148380,08015643,4524196,5598954,912351376
10388563748,38146422,95095083,2498459,3362397,5753815
20822299844,96246144,38629220,955324267,957263849,3292385
20129566936,64467060,79403175,932642683,977516963,4964521
10431595875,93055665,47360670,983843737,968174957,2986536
20181631893,91445562,51007542,963538459,951661189,959666594
20667985237,40885840,53573349,4723686,979781955,976668576
10476997938,81889608,23850924,4873857,6568663,5596815
10688887964,85865627,67190640,2373196,5251738,6537281
10632651541,57542820,01628400,939855384,2178718,6561398
20889424333,02294126,56640067,914328834,3323881,928782415
20441786712,54881048,40450664,2899769,5377338,926139736
10539382788,81242745,22201174,971854835,5368914,966883199
20676328866,52123210,91122833,927275289,942332449,2315339
20497232918,86018566,87553411,3536736,972191294,974494211
10872751838,78859963,95444604,5972855,2114676,944144196
20272875564,67357016,97317432,5818116,6645268,953445629
20945132752,16423136,26690098,6181977,972426988,4754964
20686966875,64658025,70722381,984857834,973722659,6739984
10179579341,60023737,61344638,6113762,966771933,925122386
10936132559,19835399,59155415,6132365,996175856,935396374
10443219412,12069908,64094799,963831674,952767132,987855128
10278286118,57073418,56975770,929494378,933676286,4825225
20944175722,45796404,50261787,5388298,919691748,6262487
10521152156,79651394,08495982,927351453,988588728,5172996
20887794743,17703035,37339041,965341527,932132142,961853349
10711991996,07435268,13076436,964864368,927236537,4718522
10678588679,06163441,56958317,998357612,2538314,956961214
20897881577,46538554,04468157,937353165,2236955,4928847
20825243895,85960400,69328006,919788854,4241256,952274469
10854971585,40630604,18351227,959165816,993936292,3593554
10247376173,19139979,04116854,4223496,5487667,947845952
10759899663,85060636,62320449,951671461,3372277,5841644
20933889968,34846364,25592039,6994999,3112713,5363565
10644537162,68109642,48073904,911112576,4416836,928955785
20126553596,92914804,44074689,4511547,4429213,5793446
10425492241,70569078,47017317,992356472,4455114,4347981
20364143987,53626929,79701579,942274478,933166955,3931959
20166436198,73099653,51980772,3194474,3335979,981115696
10767637395,37153989,32141125,5894542,5827377,5858261
10572529546,12923758,80921895,997581395,989978669,4296251
20118427521,27275959,04032017,939295471,934946675,912716226
10532322398,23581885,49417465,911345347,5128492,4429713
20192615722,90499110,94742460,926717114,3344556,992129791
10934627769,01400888,92995711,983288294,979175642,5576213
10686582335,05023150,64802167,5544796,3173813,5634595
10494158659,26447249,87945600,974912497,999618536,992384869
20937813941,14527907,17291520,4194657,948945618,953483686
